,count,POS_Tag,word,PMI_Negative,SOW,PMI_Positive,tag
101869,1,VBG,appaling,-0.425206610853,0.425206610853,,1
101887,1,RB,eggspecially,,-1.28540636591,-1.28540636591,1
101897,1,VBG,reacquainting,-0.425206610853,0.425206610853,,1
101906,1,VB,flavorize,,-1.28540636591,-1.28540636591,1
101912,1,VBG,samping,,-1.28540636591,-1.28540636591,1
101921,1,RB,gentlemenly,,-1.28540636591,-1.28540636591,1
101922,220,VBG,rounding,-1.69877168418,-0.356767139833,-2.05553882401,1
101924,1,RB,considerablely,-0.425206610853,0.425206610853,,1
101925,1,JJ,roantic,,-1.28540636591,-1.28540636591,1
101931,856,VBN,contained,-1.44557440855,-0.81974771132,-2.26532211987,1
101943,1,VBG,lubricating,,-1.28540636591,-1.28540636591,1
101946,2,JJ,pescitarian,-1.42520661085,-0.860199755057,-2.28540636591,1
101952,1,RB,nutbrown,,-1.28540636591,-1.28540636591,1
101957,108,RB,liberally,-1.72066249438,-0.319631373694,-2.04029386807,1
101958,1,JJ,orgastic,-0.425206610853,0.425206610853,,1
101962,2,RB,excedingly,-1.42520661085,-0.860199755057,-2.28540636591,1
101964,13,VBG,collapsing,-1.54068382827,-0.637807333721,-2.17849116199,1
101970,1,RB,unfortanely,-0.425206610853,0.425206610853,,1
101972,2,JJ,faaaaaantastic,,-1.28540636591,-1.28540636591,1
101975,4,RB,glowingly,,-1.28540636591,-1.28540636591,1
101976,2,VBN,misused,-0.425206610853,0.425206610853,,1
101978,1,JJ,northindian,,-1.28540636591,-1.28540636591,1
101992,37,VBN,potted,-1.63465997648,-0.467882332278,-2.10254230876,1
102011,1,VBN,complexioned,-0.425206610853,0.425206610853,,1
102012,226,VBG,typing,-1.88783356865,-0.0478267582329,-1.93566032688,1
102020,188,JJ,floppy,-1.25187500797,-1.230568205,-2.48244321297,1
102029,155,VBN,simmered,-2.45340350268,0.762237451083,-1.6911660516,1
102032,137,VBG,representing,-1.21945794564,-1.30599950811,-2.52545745374,1
102046,1,VBG,tarrying,-0.425206610853,0.425206610853,,1
102063,1,VBG,follwing,-0.425206610853,0.425206610853,,1
102073,1,RB,disapointedly,-0.425206610853,0.425206610853,,1
102083,4,VBG,squandering,-0.840244110132,-2.44516225578,-3.28540636591,1
102085,3,RB,assertively,-2.01016911157,0.139800244943,-1.87036886663,1
102090,56,VBN,severed,-1.23256153291,-1.27523725434,-2.50779878725,1
102094,6,VBG,expensing,-0.688241016687,-3.18212784994,-3.87036886663,1
102096,969,VBN,microwaved,-0.610849846042,-3.7245446557,-4.33539450174,1
102100,1,VBN,rehersed,-0.425206610853,0.425206610853,,1
102101,2,JJ,constable,-0.425206610853,0.425206610853,,1
102104,2,RB,psychotically,,-1.28540636591,-1.28540636591,1
102113,1,VBN,anwsered,,-1.28540636591,-1.28540636591,1
102114,1,VBG,careering,-0.425206610853,0.425206610853,,1
102120,9000,VBG,walking,-1.48777851385,-0.737657352672,-2.22543586652,1
102124,2,JJ,unassailable,-1.42520661085,-0.860199755057,-2.28540636591,1
102128,2,JJ,synchronous,-1.42520661085,-0.860199755057,-2.28540636591,1
102131,1,VBG,helicoptering,,-1.28540636591,-1.28540636591,1
102143,1,JJ,yelpilicious,,-1.28540636591,-1.28540636591,1
102146,5,VBN,refinished,-0.74713470574,-2.86019975506,-3.6073344608,1
102167,1,VBG,tobring,-0.425206610853,0.425206610853,,1
102172,2,JJ,infallible,-1.42520661085,-0.860199755057,-2.28540636591,1
102180,5,JJ,maniacal,-2.74713470574,1.13980024494,-1.6073344608,1
102220,21,VBG,enlightening,-2.49559593874,0.817872150056,-1.67772378869,1
102221,27,VBG,wielding,-1.37273919096,-0.967114958974,-2.33985414993,1
102223,2,RB,offally,,-1.28540636591,-1.28540636591,1
102225,32,VBN,navigated,-2.10327851597,0.277303768693,-1.82597474727,1
102228,1,RB,neeeever,-0.425206610853,0.425206610853,,1
102234,7,JJ,untainted,-2.23256153291,0.46172833983,-1.77083319308,1
102236,30,RB,inappropriately,-0.808535250404,-2.57640678906,-3.38494203946,1
102254,1,JJ,exlusive,,-1.28540636591,-1.28540636591,1
102266,1,JJ,nomial,,-1.28540636591,-1.28540636591,1
102270,1,VBG,intertesting,,-1.28540636591,-1.28540636591,1
102271,1,VBN,charlotted,-0.425206610853,0.425206610853,,1
102273,1,VBN,disscused,,-1.28540636591,-1.28540636591,1
102275,696,VBN,yelled,-0.678325547822,-3.24266939188,-3.9209949397,1
102278,1,VBN,finnsihed,,-1.28540636591,-1.28540636591,1
102282,1,JJ,imbeccable,,-1.28540636591,-1.28540636591,1
102289,4,VBN,guesstimated,-1.42520661085,-0.860199755057,-2.28540636591,1
102291,1,JJ,guch,-0.425206610853,0.425206610853,,1
102312,1,RB,phlilly,-0.425206610853,0.425206610853,,1
102317,2,VBN,consigned,-0.425206610853,0.425206610853,,1
102321,5,VBN,mischarged,-0.74713470574,-2.86019975506,-3.6073344608,1
102323,1,RB,undoubtfully,-0.425206610853,0.425206610853,,1
102326,2657,JJ,undercooked,-0.71864008199,-3.00865814146,-3.72729822345,1
102329,20,VBG,felling,-1.74713470574,-0.275237254336,-2.02237196008,1
102338,1,VBG,unattending,-0.425206610853,0.425206610853,,1
102339,2,VBG,enjoing,-0.425206610853,0.425206610853,,1
102345,178,JJ,pleasurable,-2.44150842318,0.746457816763,-1.69505060642,1
102370,43,VBG,rooting,-1.3279094095,-1.06183361623,-2.38974302572,1
102371,1,VBG,idolizing,-0.425206610853,0.425206610853,,1
102373,1,VBG,tazing,-0.425206610853,0.425206610853,,1
102386,1,VBG,pileling,,-1.28540636591,-1.28540636591,1
102395,1,VBG,trainning,,-1.28540636591,-1.28540636591,1
102400,1,RB,achat,-0.425206610853,0.425206610853,,1
102402,1,VBN,compartmented,-0.425206610853,0.425206610853,,1
102410,155,VBG,pacing,-1.89397609407,-0.0381980570351,-1.9321741511,1
102414,1,VBG,underpaying,-0.425206610853,0.425206610853,,1
102426,326,VBG,exaggerating,-1.12288307391,-1.54546716157,-2.66835023548,1
102433,17,VBN,snarled,-0.512669452103,-4.86019975506,-5.37286920716,1
102437,1572,JJ,weekly,-2.60896388547,0.964915280997,-1.64404860448,1
102444,3,VBN,skied,-2.01016911157,0.139800244943,-1.87036886663,1
102454,9,VBN,opined,-1.5951316123,-0.53827166017,-2.13340327247,1
102455,69,RB,prominently,-1.53373106763,-0.650746389428,-2.18447745706,1
102463,2,JJ,unregistered,,-1.28540636591,-1.28540636591,1
102467,1,RB,swingingly,,-1.28540636591,-1.28540636591,1
102469,22,VBN,disrupted,-0.79717538824,-2.62573450142,-3.42290988966,1
102471,1,VBN,fringed,-0.425206610853,0.425206610853,,1
102472,1,JJ,underplanned,-0.425206610853,0.425206610853,,1
102476,1,RB,grisselly,-0.425206610853,0.425206610853,,1
102477,1,RB,seperetly,-0.425206610853,0.425206610853,,1
102483,1,JJ,unsatisified,-0.425206610853,0.425206610853,,1
102485,1,RB,accourdingly,,-1.28540636591,-1.28540636591,1
102489,3,RB,sumptuously,,-1.28540636591,-1.28540636591,1
102491,14,VBG,grouping,-1.64759903219,-0.445162255778,-2.09276128797,1
102505,255,VBG,fixing,-1.15277350702,-1.468774813,-2.62154832002,1
102506,1,JJ,horibble,-0.425206610853,0.425206610853,,1
102508,59,JJ,racial,-0.6931398161,-3.15298150428,-3.84612132038,1
102510,4,RB,probablly,-1.42520661085,-0.860199755057,-2.28540636591,1
102513,2,VBN,belched,-0.425206610853,0.425206610853,,1
102533,138,VBN,leaned,-0.94876856691,-2.052844833,-3.00161339991,1
102534,1,RB,grilly,,-1.28540636591,-1.28540636591,1
102536,6,VBG,accessing,-2.01016911157,0.139800244943,-1.87036886663,1
102537,23,VBG,malfunctioning,-0.86130572566,-2.36270009559,-3.22400582125,1
102542,2,VBG,squiggling,-0.425206610853,0.425206610853,,1
102545,85822,VBD,went,-1.52108228176,-0.674424816551,-2.19550709831,1
102551,1,VBN,surprsied,,-1.28540636591,-1.28540636591,1
102571,15,VBG,fundraising,-2.01016911157,0.139800244943,-1.87036886663,1
102572,43,VBN,flawed,-1.0441164435,-1.76066408151,-2.804780525,1
102579,180,VBN,freaked,-1.37790089607,-0.956415070316,-2.33431596639,1
102584,4,VBG,encapsulating,-1.42520661085,-0.860199755057,-2.28540636591,1
102591,443,RB,technically,-1.75693788077,-0.258935442007,-2.01587332278,1
102596,4,VBN,reinvigorated,-2.42520661085,0.724762745664,-1.70044386519,1
102606,1,VBN,retextured,,-1.28540636591,-1.28540636591,1
102611,1,JJ,inobtrusive,,-1.28540636591,-1.28540636591,1
102622,37,VBN,antiquated,-0.990803786707,-1.91909344411,-2.90989723082,1
102640,36,RB,politically,-1.50766877104,-0.699735082864,-2.20740385391,1
102641,3,VBG,unwaivering,-2.01016911157,0.139800244943,-1.87036886663,1
102642,2,VBN,whooshed,-1.42520661085,-0.860199755057,-2.28540636591,1
102648,2,VBG,spotlighting,-1.42520661085,-0.860199755057,-2.28540636591,1
102665,30,VBG,beaming,-2.16217220502,0.362192666279,-1.79997953874,1
102676,3,JJ,nomenal,,-1.28540636591,-1.28540636591,1
102685,1,RB,immeadiatly,,-1.28540636591,-1.28540636591,1
102689,1,RB,adeptly,,-1.28540636591,-1.28540636591,1
102697,20,VBN,gravitated,-1.93977978368,0.0328850410264,-1.90689474266,1
102705,92,VBN,restricted,-1.39417971523,-0.922935510405,-2.31711522564,1
102709,6540,JJ,original,-1.91354824211,-0.00767124984494,-1.92121949195,1
102719,1,VBN,tablesoccupied,-0.425206610853,0.425206610853,,1
102724,1,JJ,authenitic,,-1.28540636591,-1.28540636591,1
102726,110,RB,improperly,-0.66740751327,-3.31189572491,-3.97930323818,1
102737,1,RB,conoscere,-0.425206610853,0.425206610853,,1
102743,1,RB,actially,,-1.28540636591,-1.28540636591,1
102770,4248,JJ,enjoyable,-2.12132269144,0.303475825046,-1.81784686639,1
102774,2,JJ,overprotective,-1.42520661085,-0.860199755057,-2.28540636591,1
102778,1,JJ,choreographic,,-1.28540636591,-1.28540636591,1
102782,1,RB,_that,,-1.28540636591,-1.28540636591,1
102783,1,RB,golightly,,-1.28540636591,-1.28540636591,1
102784,1,VBN,confederated,,-1.28540636591,-1.28540636591,1
102787,6,JJ,pholicious,-0.688241016687,-3.18212784994,-3.87036886663,1
102801,1,JJ,organtic,-0.425206610853,0.425206610853,,1
102805,3,VBG,accomod8ing,,-1.28540636591,-1.28540636591,1
102808,593,VBN,situated,-2.13724901832,0.326454885043,-1.81079413327,1
102810,7,VBN,erected,-0.910633438023,-2.18212784994,-3.09276128797,1
102819,1,VBN,ovendried,-0.425206610853,0.425206610853,,1
102820,1,JJ,inolvidable,,-1.28540636591,-1.28540636591,1
102826,4,JJ,italiian,-2.42520661085,0.724762745664,-1.70044386519,1
102831,12,VBN,skeeved,-1.20281418952,-1.34562658223,-2.54844077174,1
102835,182,VBG,vomiting,-0.540683828273,-4.44516225578,-4.98584608405,1
102839,5,JJ,irrespective,-0.74713470574,-2.86019975506,-3.6073344608,1
102846,1,RB,smuggly,-0.425206610853,0.425206610853,,1
102878,1,JJ,speciual,,-1.28540636591,-1.28540636591,1
102882,274,RB,excellently,-3.35331369237,1.86469300681,-1.48862068556,1
102900,3,VBG,ridding,,-1.28540636591,-1.28540636591,1
102904,1,VBG,finning,-0.425206610853,0.425206610853,,1
102906,1,VBN,onlined,,-1.28540636591,-1.28540636591,1
102909,25,VBG,pitching,-1.74713470574,-0.275237254336,-2.02237196008,1
102914,65,VBG,reminiscing,-2.74713470574,1.13980024494,-1.6073344608,1
102916,1,JJ,organicfreerangelocallygrownsustainable,,-1.28540636591,-1.28540636591,1
102926,1,VBD,tasded,,-1.28540636591,-1.28540636591,1
102929,11,VBG,cunning,-1.07728330743,-1.66755467711,-2.74483798455,1
102932,2136,VBG,keeping,-1.83485085136,-0.131873079165,-1.96672393053,1
102937,1,RB,plentefully,,-1.28540636591,-1.28540636591,1
102945,1,VBG,gesticulating,-0.425206610853,0.425206610853,,1
102958,13,VBG,fiving,-1.31829140694,-1.08259217639,-2.40088358333,1
102961,1,JJ,asventerous,,-1.28540636591,-1.28540636591,1
102974,2,VBG,dresssing,-1.42520661085,-0.860199755057,-2.28540636591,1
102981,133,JJ,unattended,-1.02105742772,-1.82777827736,-2.84883570508,1
102995,26,VBG,swiping,-0.955721327552,-2.0301247565,-2.98584608405,1
102998,3,VB,kracken,-2.01016911157,0.139800244943,-1.87036886663,1
103018,85,VBG,deafening,-0.880401236604,-2.29083410939,-3.17123534599,1
103021,18,JJ,geographic,-1.5951316123,-0.53827166017,-2.13340327247,1
103028,30837,JJ,mexican,-1.85906456117,-0.0932381722285,-1.9523027334,1
103043,6,JJ,kibble,-1.42520661085,-0.860199755057,-2.28540636591,1
103048,5,VBG,unimposing,,-1.28540636591,-1.28540636591,1
103052,16,VBG,polarizing,-1.6178516888,-0.497629675672,-2.11548136447,1
103061,106,VBG,travelling,-2.02384404847,0.160264347503,-1.86357970097,1
103068,1159,VBD,skipped,-1.60387146186,-0.522577853065,-2.12644931492,1
103069,16,JJ,northwestern,-1.84024411013,-0.123234160891,-1.96347827102,1
103070,3,RB,noteably,,-1.28540636591,-1.28540636591,1
103081,1,JJ,uong,,-1.28540636591,-1.28540636591,1
103086,302,VBN,stewed,-1.56557926722,-0.591909623772,-2.15748889099,1
103092,1,VBG,welming,,-1.28540636591,-1.28540636591,1
103093,116454,RB,always,-2.70560480504,1.08769834699,-1.61790645805,1
103100,2,JJ,imagineable,,-1.28540636591,-1.28540636591,1
103102,449,VBG,experiencing,-1.65081574487,-0.439537706584,-2.09035345146,1
103105,390,VBN,disorganized,-0.74251807767,-2.88343206129,-3.62595013896,1
103110,2,VBG,trendsetting,-1.42520661085,-0.860199755057,-2.28540636591,1
103120,1,VBG,midblowing,,-1.28540636591,-1.28540636591,1
103136,93,RB,sparingly,-1.9199713026,0.00229672119294,-1.91767458141,1
103154,2,VBN,reformulated,,-1.28540636591,-1.28540636591,1
103184,17,RB,geographically,-3.5126694521,2.04669084055,-1.46597861155,1
103185,7,VBG,reversing,-0.910633438023,-2.18212784994,-3.09276128797,1
103190,18,VBN,emblazoned,-1.78777669024,-0.208123058477,-1.99589974872,1
103200,8,VBN,murmured,-0.840244110132,-2.44516225578,-3.28540636591,1
103201,2,JJ,overdramatic,-0.425206610853,0.425206610853,,1
103215,117,VBG,threatening,-0.973643235549,-1.97267448432,-2.94631771986,1
103219,1,VBN,paroozed,,-1.28540636591,-1.28540636591,1
103229,54,VBG,witnessing,-0.894691894154,-2.23871137831,-3.13340327247,1
103230,2,JJ,pakistanian,-0.425206610853,0.425206610853,,1
103232,1,VBG,rearding,-0.425206610853,0.425206610853,,1
103242,1,RB,onlly,,-1.28540636591,-1.28540636591,1
103251,23,RB,critically,-1.36380606619,-0.985730637141,-2.34953670333,1
103253,40,JJ,iranian,-2.42520661085,0.724762745664,-1.70044386519,1
103262,365,VBN,determined,-1.61503116973,-0.502647750439,-2.11767892017,1
103266,3,JJ,unburnt,-1.01016911157,-1.86019975506,-2.87036886663,1
103272,2,VBG,rodgering,-1.42520661085,-0.860199755057,-2.28540636591,1
103281,2,RB,vitally,,-1.28540636591,-1.28540636591,1
103283,1,VBG,eparking,,-1.28540636591,-1.28540636591,1
103288,1,VBG,atlastacatering,,-1.28540636591,-1.28540636591,1
103289,1,VBG,noodling,,-1.28540636591,-1.28540636591,1
103290,1,JJ,supercalifragelisticexpyaladocious,,-1.28540636591,-1.28540636591,1
103301,3,VBN,commemorated,-2.01016911157,0.139800244943,-1.87036886663,1
103314,82,VBN,relied,-1.42520661085,-0.860199755057,-2.28540636591,1
103328,2,JJ,repairable,-1.42520661085,-0.860199755057,-2.28540636591,1
103346,1,VBN,quilted,-0.425206610853,0.425206610853,,1
103350,39,VBG,attacking,-1.31829140694,-1.08259217639,-2.40088358333,1
103353,1,JJ,ridicuolous,-0.425206610853,0.425206610853,,1
103359,1,VBG,neighbering,-0.425206610853,0.425206610853,,1
103364,5,VBG,mistreating,-0.74713470574,-2.86019975506,-3.6073344608,1
103377,1,JJ,significan,,-1.28540636591,-1.28540636591,1
103379,1665,VBD,failed,-0.979308147869,-1.9548366292,-2.93414477706,1
103380,2,JJ,fantasstic,,-1.28540636591,-1.28540636591,1
103398,772,VBG,preparing,-1.51383791013,-0.688068460111,-2.20190637024,1
103399,314,RB,closely,-1.61130290297,-0.509292593198,-2.12059549616,1
103411,8,VBG,stirling,-1.42520661085,-0.860199755057,-2.28540636591,1
103416,4,VBG,tottering,,-1.28540636591,-1.28540636591,1
103418,1,VBN,harebrained,,-1.28540636591,-1.28540636591,1
103427,5,JJ,appalachian,,-1.28540636591,-1.28540636591,1
103434,1,RB,sneeringly,-0.425206610853,0.425206610853,,1
103440,1,JJ,urshered,-0.425206610853,0.425206610853,,1
103445,126,VBN,muted,-1.84789768268,-0.111007858558,-1.95890554123,1
103446,1,JJ,northcentral,,-1.28540636591,-1.28540636591,1
103448,19,JJ,romatic,-3.6731341243,2.22726308619,-1.4458710381,1
103472,1,VBN,highlydisapointed,-0.425206610853,0.425206610853,,1
103479,1,RB,amtosphere,-0.425206610853,0.425206610853,,1
103486,3,JJ,knoweldgeable,,-1.28540636591,-1.28540636591,1
103487,1,VBN,precided,-0.425206610853,0.425206610853,,1
103488,5,JJ,meixcan,-1.16217220502,-1.44516225578,-2.6073344608,1
103490,1,RB,baringly,-0.425206610853,0.425206610853,,1
103491,22944,JJ,whole,-1.64278634756,-0.453595019105,-2.09638136667,1
103493,3,VBN,shortsighted,-1.01016911157,-1.86019975506,-2.87036886663,1
103499,71,VBG,smashing,-2.11552211172,0.295078470421,-1.8204436413,1
103503,5,RB,studly,-1.74713470574,-0.275237254336,-2.02237196008,1
103507,5,RB,conviently,-2.74713470574,1.13980024494,-1.6073344608,1
103510,1,VBG,corrolating,,-1.28540636591,-1.28540636591,1
103513,6,VBG,roofing,-3.01016911157,1.46172833983,-1.54844077174,1
103515,148,VBN,invented,-2.0800711248,0.243422876017,-1.83664824879,1
103524,1094,VBG,hitting,-1.8167000602,-0.161091304927,-1.97779136513,1
103527,1,VBG,trendying,-0.425206610853,0.425206610853,,1
103531,1,RB,supposedely,-0.425206610853,0.425206610853,,1
103542,1,VBG,fettering,,-1.28540636591,-1.28540636591,1
103567,1,VBG,spruceing,,-1.28540636591,-1.28540636591,1
103578,12,VBG,dotting,-2.01016911157,0.139800244943,-1.87036886663,1
103583,1,JJ,genevese,-0.425206610853,0.425206610853,,1
103592,17,VBG,saddening,-0.927706951382,-2.12323416089,-3.05094111227,1
103597,122,VBG,choking,-0.880210517449,-2.29153906667,-3.17174958411,1
103599,1,JJ,excesive,,-1.28540636591,-1.28540636591,1
103602,288,VBN,elevated,-2.29135086412,0.543378628847,-1.74797223527,1
103616,1,JJ,nomish,,-1.28540636591,-1.28540636591,1
103624,1,JJ,mixological,,-1.28540636591,-1.28540636591,1
103625,35,VBG,expediting,-1.5544896278,-0.612272241614,-2.16676186941,1
103633,54,JJ,focal,-1.65653215696,-0.429565400727,-2.08609755769,1
103634,4821,JJ,recent,-1.68161286614,-0.386154185131,-2.06776705127,1
103635,4,VBG,gnoshing,-1.42520661085,-0.860199755057,-2.28540636591,1
103636,1955,VBN,canned,-0.905918262617,-2.19869882944,-3.10461709206,1
103647,136,VBG,regretting,-1.15511744749,-1.46286425751,-2.617981705,1
103648,1,JJ,cabral,,-1.28540636591,-1.28540636591,1
103667,29,VBN,plagued,-0.961259511093,-2.0122028485,-2.9734623596,1
103671,6,VBG,quacking,-3.01016911157,1.46172833983,-1.54844077174,1
103676,1,JJ,unbehaved,,-1.28540636591,-1.28540636591,1
103681,24,VBN,hued,-2.01016911157,0.139800244943,-1.87036886663,1
103683,1,JJ,unfriended,-0.425206610853,0.425206610853,,1
103697,366,VBG,shoestring,-2.01016911157,0.139800244943,-1.87036886663,1
103704,1,VBG,funning,-0.425206610853,0.425206610853,,1
103719,6,VBG,pouncing,-1.42520661085,-0.860199755057,-2.28540636591,1
103729,2,VBN,shimmered,-1.42520661085,-0.860199755057,-2.28540636591,1
103735,2,VBG,micromanaging,-1.42520661085,-0.860199755057,-2.28540636591,1
103736,7,RB,irresistibly,-2.23256153291,0.46172833983,-1.77083319308,1
103740,1,VBG,proctoring,,-1.28540636591,-1.28540636591,1
103743,15,JJ,unfazed,-1.01016911157,-1.86019975506,-2.87036886663,1
103747,3,JJ,sheese,-2.01016911157,0.139800244943,-1.87036886663,1
103755,121,JJ,irresistible,-3.88463822949,2.46172833983,-1.42290988966,1
103756,1,JJ,fantasatic,,-1.28540636591,-1.28540636591,1
103767,142,RB,jokingly,-1.30816718966,-1.10461848272,-2.41278567239,1
103768,2,VBN,prosecuted,-0.425206610853,0.425206610853,,1
103805,1,VBN,discontented,-0.425206610853,0.425206610853,,1
103808,3,VBG,greying,-1.01016911157,-1.86019975506,-2.87036886663,1
103810,1,VBG,clling,-0.425206610853,0.425206610853,,1
103814,4,VBN,visisted,-1.42520661085,-0.860199755057,-2.28540636591,1
103819,6,VBN,hatched,-1.42520661085,-0.860199755057,-2.28540636591,1
103823,3,RB,agressively,-0.425206610853,0.425206610853,,1
103825,1,RB,eisely,,-1.28540636591,-1.28540636591,1
103831,623,RB,primarily,-1.56874361148,-0.586123178432,-2.15486678991,1
103840,1,JJ,ethipoian,-0.425206610853,0.425206610853,,1
103842,28,VBG,retrieving,-1.42520661085,-0.860199755057,-2.28540636591,1
103848,2245,RB,specifically,-1.31215363423,-1.09592384394,-2.40807747817,1
103849,1,VBG,aaaaaaghmazing,,-1.28540636591,-1.28540636591,1
103861,1,VBG,overtaxing,-0.425206610853,0.425206610853,,1
103865,1,VBG,motherfing,,-1.28540636591,-1.28540636591,1
103875,24,VBG,ling,-2.01016911157,0.139800244943,-1.87036886663,1
103889,1,RB,reaalllly,-0.425206610853,0.425206610853,,1
103891,2,VBG,revitalizing,,-1.28540636591,-1.28540636591,1
103892,7,VBN,savoured,,-1.28540636591,-1.28540636591,1
103899,1,JJ,ubitiqous,-0.425206610853,0.425206610853,,1
103906,122,VBN,defined,-1.80135509674,-0.185969916239,-1.98732501298,1
103907,47,RB,reallllly,-1.58747803975,-0.552077459695,-2.13955549945,1
103928,2,RB,futilely,-1.42520661085,-0.860199755057,-2.28540636591,1
103934,1,JJ,impossiable,-0.425206610853,0.425206610853,,1
103940,39,RB,wrongly,-0.852627834588,-2.3962526553,-3.24888048988,1
103955,6,VBG,disarming,-3.01016911157,1.46172833983,-1.54844077174,1
