word,PMI_Positive,PMI_Negative,SOW,count,POS_Tag,tag
pleated,-2.299675729,-1.744837985,-0.554837744,11,VBN,1
esepcially,-1.162172205,-2.607334461,1.445162256,5,RB,1
burgeoning,-0.927706951,-3.050941112,2.123234161,17,VBG,1
overreacting,-3.747134706,-1.437409459,-2.309725246,10,VBG,1
swamping,-0.425206611,,-0.425206611,1,VBG,1
speckling,-1.425206611,-2.285406366,0.860199755,2,VBG,1
aytentive,-0.425206611,,-0.425206611,1,JJ,1
basked,-1.141413645,-2.639043321,1.497629676,23,VBN,1
reapplied,-1.425206611,-2.285406366,0.860199755,2,VBN,1
nous,-0.577209704,-4.607334461,4.030124757,30,JJ,1
clumping,-1.425206611,-2.285406366,0.860199755,10,VBG,1
pepercrusted,,-1.285406366,1.285406366,1,VBN,1
interesting,-1.093426189,-2.717015418,1.62358923,9077,VBG,1
sunburned,-0.747134706,-3.607334461,2.860199755,5,VBN,1
gigging,,-1.285406366,1.285406366,1,VBG,1
evreywhere,,-1.285406366,1.285406366,1,RB,1
repriced,,-1.285406366,1.285406366,1,VBN,1
soemthing,-1.540683828,-2.178491162,0.637807334,13,VBG,1
trememdous,-0.425206611,,-0.425206611,2,JJ,1
rattled,-1.479654395,-2.232938946,0.753284551,81,VBN,1
feverish,-1.747134706,-2.02237196,0.275237254,5,JJ,1
treacherous,-1.162172205,-2.607334461,1.445162256,20,JJ,1
worried,-0.975259474,-2.942829327,1.967569853,1429,JJ,1
marbeled,-1.425206611,-2.285406366,0.860199755,2,VBN,1
schtic,-1.425206611,-2.285406366,0.860199755,2,JJ,1
zzing,-0.425206611,,-0.425206611,1,VBG,1
apologising,-2.747134706,-1.607334461,-1.139800245,5,VBG,1
lightish,-1.010169112,-2.870368867,1.860199755,3,JJ,1
nutritional,-1.125646329,-2.663917989,1.53827166,156,JJ,1
erything,-0.425206611,,-0.425206611,1,VBG,1
fiere,-0.714713228,-3.744837985,3.030124757,11,RB,1
overlly,-1.010169112,-2.870368867,1.860199755,3,RB,1
adjourned,-1.425206611,-2.285406366,0.860199755,2,VBN,1
allegedly,-2.473569632,-1.684676549,-0.788893083,91,RB,1
streaked,-1.299675729,-2.42290989,1.123234161,11,VBN,1
ginormous,-0.830463089,-3.315153709,2.48469062,588,JJ,1
scraping,-1.436794585,-2.273910727,0.837116142,125,VBG,1
begrudgingly,-2.582747888,-1.651534265,-0.931213623,116,RB,1
inferring,-2.010169112,-1.870368867,-0.139800245,3,VBG,1
watcning,,-1.285406366,1.285406366,1,VBG,1
teasingly,-0.84024411,-3.285406366,2.445162256,4,RB,1
inflamed,,-1.285406366,1.285406366,1,VBN,1
recreated,-0.981599959,-2.929262556,1.947662596,25,VBN,1
bailed,-2.595131612,-1.647976445,-0.947155167,45,VBN,1
steammed,-0.425206611,,-0.425206611,1,VBN,1
moistest,-0.425206611,,-0.425206611,13,JJS,1
scallopped,,-1.285406366,1.285406366,2,VBD,1
shielding,-0.617851689,-4.285406366,3.667554677,8,VBG,1
fleischkaese,-0.425206611,,-0.425206611,1,JJ,1
chruch,-0.425206611,,-0.425206611,1,JJ,1
ordrred,-0.425206611,,-0.425206611,2,VBN,1
amaaaazingly,-0.425206611,,-0.425206611,1,RB,1
nromally,-0.425206611,,-0.425206611,1,RB,1
outclassed,-1.425206611,-2.285406366,0.860199755,2,VBN,1
cramping,-3.299675729,-1.496910471,-1.802765258,22,VBG,1
unimportant,-2.010169112,-1.870368867,-0.139800245,24,JJ,1
defrigginlicious,-0.425206611,,-0.425206611,1,JJ,1
unconsciously,-1.425206611,-2.285406366,0.860199755,4,RB,1
seared,-0.827748965,-3.323554549,2.495805584,3947,VBN,1
moodily,-0.425206611,,-0.425206611,1,RB,1
indistinguisable,,-1.285406366,1.285406366,1,JJ,1
malodorous,-1.425206611,-2.285406366,0.860199755,2,JJ,1
audited,,-1.285406366,1.285406366,2,VBN,1
trypical,-0.425206611,,-0.425206611,2,JJ,1
anthing,-0.884638229,-3.159875484,2.275237254,11,VBG,1
eliminating,-1.747134706,-2.02237196,0.275237254,20,VBG,1
unaltered,-1.010169112,-2.870368867,1.860199755,3,JJ,1
sulrly,-0.425206611,,-0.425206611,1,RB,1
enough,-1.162604234,-2.606686659,1.444082425,43418,RB,1
radiated,-1.232561533,-2.507798787,1.275237254,7,VBN,1
cautiously,-0.987085498,-2.917674581,1.930589083,31,RB,1
legalized,,-1.285406366,1.285406366,1,VBN,1
eyetalian,-1.010169112,-2.870368867,1.860199755,9,JJ,1
cheesylicious,-0.425206611,,-0.425206611,1,JJ,1
tuning,-1.33774377,-2.37851577,1.040772001,32,VBG,1
sufferable,,-1.285406366,1.285406366,1,JJ,1
attaching,-1.84024411,-1.963478271,0.123234161,16,VBG,1
baily,-1.010169112,-2.870368867,1.860199755,6,RB,1
finial,-0.425206611,,-0.425206611,1,JJ,1
disappointed,-1.526028143,-2.191172775,0.665144632,29986,JJ,1
bogarted,-0.425206611,,-0.425206611,3,VBN,1
dramatic,-1.122643841,-2.668735005,1.546091165,240,JJ,1
rarelly,,-1.285406366,1.285406366,1,RB,1
scowly,,-1.285406366,1.285406366,1,RB,1
supercalifragilistic,-0.425206611,,-0.425206611,1,JJ,1
leavened,-0.617851689,-4.285406366,3.667554677,8,VBN,1
sleeping,-1.487670698,-2.22553491,0.737864212,236,VBG,1
unwritten,-1.503209123,-2.211405784,0.708196662,19,JJ,1
purportedly,-2.125646329,-1.815921083,-0.309725246,13,RB,1
compiling,-2.425206611,-1.700443865,-0.724762746,4,VBG,1
neccesarily,,-1.285406366,1.285406366,1,RB,1
thankyouverymuch,-1.103278516,-2.700443865,1.597165349,8,JJ,1
halarious,-0.84024411,-3.285406366,2.445162256,4,JJ,1
uncomplicated,-0.952453614,-2.993225614,2.040772001,49,JJ,1
unofficial,-0.84901432,-3.259411157,2.410396838,55,JJ,1
uncomplementary,,-1.285406366,1.285406366,1,JJ,1
meggxican,,-1.285406366,1.285406366,1,JJ,1
drugging,-0.425206611,,-0.425206611,2,VBG,1
exciing,,-1.285406366,1.285406366,1,VBG,1
electrical,-1.568164565,-2.155345825,0.587181261,53,JJ,1
liesurely,-0.425206611,,-0.425206611,1,RB,1
appaled,,-1.285406366,1.285406366,4,VBN,1
prefering,-0.425206611,,-0.425206611,1,VBG,1
gnarled,-1.425206611,-2.285406366,0.860199755,6,VBN,1
reusing,-3.512669452,-1.465978612,-2.046690841,17,VBG,1
indecipherable,-2.010169112,-1.870368867,-0.139800245,3,JJ,1
twittered,-1.010169112,-2.870368867,1.860199755,3,VBN,1
reimbursing,,-1.285406366,1.285406366,2,VBG,1
gratifyingly,-0.425206611,,-0.425206611,3,RB,1
ruminating,-1.010169112,-2.870368867,1.860199755,3,VBG,1
bewitched,-0.425206611,,-0.425206611,3,VBN,1
unbranded,-1.425206611,-2.285406366,0.860199755,2,JJ,1
imaged,-1.010169112,-2.870368867,1.860199755,3,VBN,1
thomping,,-1.285406366,1.285406366,1,VBG,1
hacving,-0.425206611,,-0.425206611,1,VBG,1
disppointing,,-1.285406366,1.285406366,2,VBG,1
ammmazzing,-0.425206611,,-0.425206611,1,VBG,1
drenched,-1.919138157,-1.918133016,-0.001005141,1259,VBN,1
yummynous,-0.425206611,,-0.425206611,1,JJ,1
dispensary,-0.747134706,-3.607334461,2.860199755,5,JJ,1
atended,-0.425206611,,-0.425206611,1,VBD,1
dastardly,-0.84024411,-3.285406366,2.445162256,4,RB,1
pascual,-1.425206611,-2.285406366,0.860199755,8,JJ,1
patronising,,-1.285406366,1.285406366,1,VBG,1
arrivered,,-1.285406366,1.285406366,1,VBN,1
skilled,-0.791988942,-3.440684591,2.64869565,196,VBN,1
acquiesced,-2.010169112,-1.870368867,-0.139800245,12,VBN,1
labelling,-1.425206611,-2.285406366,0.860199755,2,VBG,1
fanatic,-0.96241598,-2.970895743,2.008479762,312,JJ,1
motherly,-1.103278516,-2.700443865,1.597165349,16,RB,1
arranged,-0.999373909,-2.892204668,1.892830759,466,VBN,1
excreting,-0.425206611,,-0.425206611,1,VBG,1
practically,-1.363410087,-2.349968805,0.986558718,2125,RB,1
peeking,-1.197796115,-2.555495529,1.357699415,41,VBG,1
outing,-1.103278516,-2.700443865,1.597165349,528,VBG,1
neutralized,-2.747134706,-1.607334461,-1.139800245,5,VBN,1
deeeeeelicious,-0.747134706,-3.607334461,2.860199755,10,JJ,1
articifial,,-1.285406366,1.285406366,1,JJ,1
ayet,,-1.285406366,1.285406366,1,RB,1
neighbouring,-2.010169112,-1.870368867,-0.139800245,6,VBG,1
chllled,-0.425206611,,-0.425206611,1,VBN,1
inhabitable,-0.425206611,,-0.425206611,1,JJ,1
goingundersoonmuch,,-1.285406366,1.285406366,1,JJ,1
defeniatly,-0.425206611,,-0.425206611,1,RB,1
curbing,-1.425206611,-2.285406366,0.860199755,2,VBG,1
comging,-0.425206611,,-0.425206611,1,VBG,1
geektastic,-0.425206611,,-0.425206611,1,JJ,1
mornining,-0.425206611,,-0.425206611,1,VBG,1
lapped,-0.647599032,-4.092761288,3.445162256,7,VBD,1
unbegrudgingly,-0.425206611,,-0.425206611,1,RB,1
familyordered,-0.425206611,,-0.425206611,1,VBN,1
founded,-1.345772143,-2.369470631,1.023698487,53,VBN,1
pefecrtly,-0.425206611,,-0.425206611,1,RB,1
shattered,-2.155599551,-1.802805583,-0.352793968,73,VBN,1
affordaable,-0.425206611,,-0.425206611,1,JJ,1
preserved,-1.100479883,-2.705120352,1.60464047,206,VBN,1
corraled,-1.010169112,-2.870368867,1.860199755,3,VBN,1
drencehed,,-1.285406366,1.285406366,1,VBN,1
caramelied,-0.425206611,,-0.425206611,1,VBN,1
enjoying,-0.899505318,-3.120963015,2.221457697,3926,VBG,1
liranian,,-1.285406366,1.285406366,1,JJ,1
vinegary,-1.406590933,-2.304265393,0.89767446,308,JJ,1
banning,-1.103278516,-2.700443865,1.597165349,8,VBG,1
sitting,-1.601812759,-2.128080544,0.526267785,16395,VBG,1
growning,-0.425206611,,-0.425206611,1,VBG,1
attitued,,-1.285406366,1.285406366,1,VBN,1
newly,-1.047505263,-2.798475948,1.750970685,411,RB,1
elated,-0.887110715,-3.15330283,2.266192115,73,VBN,1
washing,-2.198830676,-1.784549498,-0.414281177,465,VBG,1
drugged,-1.817524034,-1.977284071,0.159760037,21,VBN,1
straightforwardly,,-1.285406366,1.285406366,1,RB,1
taling,,-1.285406366,1.285406366,2,VBG,1
yipping,,-1.285406366,1.285406366,2,VBG,1
blared,-2.162172205,-1.799979539,-0.362192666,10,VBN,1
20th,-1.127526062,-2.660915501,1.533389439,192,JJ,1
waslayered,,-1.285406366,1.285406366,1,VBD,1
affably,,-1.285406366,1.285406366,1,RB,1
affable,-1.109704785,-2.689796621,1.580091836,45,JJ,1
sweetly,-0.795575061,-3.42836432,2.632789259,53,RB,1
misprinted,,-1.285406366,1.285406366,1,VBN,1
harmonized,-0.425206611,,-0.425206611,14,VBN,1
outperforming,-0.747134706,-3.607334461,2.860199755,5,VBG,1
endured,-2.24623647,-1.765399307,-0.480837163,106,VBN,1
uncharted,-1.010169112,-2.870368867,1.860199755,12,JJ,1
parenthetical,-0.425206611,,-0.425206611,1,JJ,1
flavorking,,-1.285406366,1.285406366,1,VBG,1
vegetatble,-0.425206611,,-0.425206611,1,JJ,1
attentetive,-0.425206611,,-0.425206611,2,JJ,1
plastered,-1.274789768,-2.453351003,1.178561235,182,VBN,1
subsumed,,-1.285406366,1.285406366,1,VBN,1
neverending,-0.595131612,-4.455331367,3.860199755,18,VBG,1
tenderize,-1.062636531,-2.770833193,1.708196662,14,VB,1
handsomely,-1.162172205,-2.607334461,1.445162256,30,RB,1
landed,-1.232561533,-2.507798787,1.275237254,497,VBD,1
grisly,-2.408718488,-1.705982049,-0.702736439,87,RB,1
flightlining,-0.425206611,,-0.425206611,1,VBG,1
rumtastically,-0.425206611,,-0.425206611,1,RB,1
dazed,-1.969527127,-1.891127427,-0.0783997,35,VBN,1
specialized,-0.961259511,-2.97346236,2.012202849,87,JJ,1
unshufflable,,-1.285406366,1.285406366,1,JJ,1
narrowly,-1.299675729,-2.42290989,1.123234161,11,RB,1
prediscounted,,-1.285406366,1.285406366,1,VBN,1
tahitiian,-0.425206611,,-0.425206611,1,JJ,1
venting,-3.010169112,-1.548440772,-1.46172834,24,VBG,1
freckly,,-1.285406366,1.285406366,1,RB,1
questioning,-2.010169112,-1.870368867,-0.139800245,168,VBG,1
spectacularly,-1.080071125,-2.739972229,1.659901105,74,RB,1
coming,-1.06296471,-2.77024266,1.70727795,31753,VBG,1
nvolving,-0.425206611,,-0.425206611,1,VBG,1
unstructured,-0.425206611,,-0.425206611,1,JJ,1
upholstered,-1.363806066,-2.349536703,0.985730637,46,JJ,1
parmasian,-1.425206611,-2.285406366,0.860199755,6,JJ,1
perpetually,-1.370758827,-2.341989894,0.971231067,52,RB,1
unsliced,-1.273203517,-2.455331367,1.18212785,9,JJ,1
socially,-1.24078204,-2.496910471,1.256128431,88,RB,1
unfrendly,,-1.285406366,1.285406366,1,RB,1
prejudiced,-1.78777669,-1.995899749,0.208123058,18,VBN,1
embezzled,-0.425206611,,-0.425206611,1,VBN,1
bookended,-0.688241017,-3.870368867,3.18212785,6,VBN,1
lovable,-0.865779202,-3.211405784,2.345626582,19,JJ,1
sideswiped,,-1.285406366,1.285406366,1,VBD,1
resurfacing,-1.425206611,-2.285406366,0.860199755,6,VBG,1
uninvited,-2.84024411,-1.584966648,-1.255277462,16,JJ,1
granulated,-1.162172205,-2.607334461,1.445162256,20,VBN,1
researched,-0.895836436,-3.130431706,2.23459527,97,VBN,1
enforcing,-1.84024411,-1.963478271,0.123234161,16,VBG,1
beginning,-1.285379174,-2.440254891,1.154875717,2594,VBG,1
needing,-1.332382578,-2.38461597,1.052233392,632,VBG,1
imfortative,-0.425206611,,-0.425206611,1,JJ,1
chalorically,-0.425206611,,-0.425206611,1,RB,1
neutralizing,-1.425206611,-2.285406366,0.860199755,2,VBG,1
underlining,-1.010169112,-2.870368867,1.860199755,3,VBG,1
scandalously,-1.010169112,-2.870368867,1.860199755,3,RB,1
embraced,-0.87586802,-3.183526752,2.307658732,41,VBD,1
bloodied,-1.425206611,-2.285406366,0.860199755,4,VBN,1
sated,-0.800715746,-3.410937248,2.610221502,96,VBN,1
visiing,,-1.285406366,1.285406366,1,VBG,1
slathering,-1.335939273,-2.380563599,1.044624326,47,VBG,1
trolly,-0.884638229,-3.159875484,2.275237254,11,RB,1
scantily,-1.582747888,-2.143387361,0.560639473,87,RB,1
pyrrhic,-0.425206611,,-0.425206611,1,JJ,1
prodigious,-0.773129914,-3.507798787,2.734668873,14,JJ,1
dippy,-0.700841053,-3.808968322,3.108127269,23,JJ,1
unpardonable,,-1.285406366,1.285406366,1,JJ,1
intrustive,-1.425206611,-2.285406366,0.860199755,2,JJ,1
unedalble,,-1.285406366,1.285406366,1,JJ,1
skippy,-1.524742284,-2.192296962,0.667554677,15,JJ,1
skunked,,-1.285406366,1.285406366,7,VBN,1
mayonnaised,,-1.285406366,1.285406366,2,VBN,1
trudged,-1.425206611,-2.285406366,0.860199755,18,VBN,1
lilting,-1.425206611,-2.285406366,0.860199755,6,VBG,1
smirking,-2.747134706,-1.607334461,-1.139800245,20,VBG,1
ooozing,,-1.285406366,1.285406366,4,VBG,1
lathed,,-1.285406366,1.285406366,1,VBN,1
unscheduled,,-1.285406366,1.285406366,4,JJ,1
linging,-0.425206611,,-0.425206611,1,VBG,1
unsanded,-0.425206611,,-0.425206611,1,JJ,1
authtentic,-1.425206611,-2.285406366,0.860199755,2,JJ,1
unceremoniously,-3.010169112,-1.548440772,-1.46172834,36,RB,1
officiated,-0.425206611,,-0.425206611,1,VBN,1
evthing,-0.425206611,,-0.425206611,1,VBG,1
feasting,-0.853300263,-3.246932218,2.393631955,74,VBG,1
unsealed,-2.010169112,-1.870368867,-0.139800245,3,JJ,1
kidknapped,,-1.285406366,1.285406366,1,VBD,1
quizically,,-1.285406366,1.285406366,1,RB,1
strategized,-0.425206611,,-0.425206611,2,VBN,1
direcrly,-0.425206611,,-0.425206611,1,RB,1
commently,-0.425206611,,-0.425206611,1,RB,1
diaappointed,-0.425206611,,-0.425206611,1,VBN,1
chimed,-1.347204099,-2.367868526,1.020664427,36,VBN,1
volatile,-3.747134706,-1.437409459,-2.309725246,10,JJ,1
merged,-1.125646329,-2.663917989,1.53827166,26,VBN,1
esepecially,-0.425206611,,-0.425206611,1,RB,1
doubled,-1.54172062,-2.177603076,0.635882457,232,VBD,1
kaaaaching,-0.425206611,,-0.425206611,1,VBG,1
gendered,-0.425206611,,-0.425206611,2,VBN,1
manly,-0.872665588,-3.192296962,2.319631374,105,RB,1
satesfying,-0.425206611,,-0.425206611,1,VBG,1
souffled,-0.425206611,,-0.425206611,2,VBN,1
indecated,,-1.285406366,1.285406366,1,VBN,1
hydroplaned,,-1.285406366,1.285406366,1,VBN,1
testified,-0.84024411,-3.285406366,2.445162256,4,VBN,1
satieted,,-1.285406366,1.285406366,1,VBN,1
intimidated,-0.738364496,-3.642958371,2.904593874,246,VBN,1
brandied,-0.605778856,-4.372869207,3.767090351,34,VBN,1
sharpied,-0.425206611,,-0.425206611,1,VBN,1
pissed,-2.951231672,-1.560522796,-1.390708877,1319,VBN,1
fannnnnnnntastic,-0.425206611,,-0.425206611,1,JJ,1
conceited,-0.595131612,-4.455331367,3.860199755,9,VBN,1
elaborating,,-1.285406366,1.285406366,2,VBG,1
improtantly,-0.425206611,,-0.425206611,1,RB,1
asserted,-2.010169112,-1.870368867,-0.139800245,12,VBN,1
ravaged,-0.617851689,-4.285406366,3.667554677,16,VBN,1
uncloned,,-1.285406366,1.285406366,1,JJ,1
desriable,-0.425206611,,-0.425206611,1,JJ,1
weaving,-1.582747888,-2.143387361,0.560639473,29,VBG,1
usky,,-1.285406366,1.285406366,1,JJ,1
babbaganouch,,-1.285406366,1.285406366,1,JJ,1
chiseled,-1.540683828,-2.178491162,0.637807334,13,VBN,1
engraving,-0.425206611,,-0.425206611,1,VBG,1
enchantingly,-0.425206611,,-0.425206611,2,RB,1
leeched,-0.425206611,,-0.425206611,1,VBN,1
undoudtedly,-0.425206611,,-0.425206611,1,RB,1
unbeliveably,-0.425206611,,-0.425206611,3,RB,1
unearned,-2.010169112,-1.870368867,-0.139800245,6,JJ,1
palting,,-1.285406366,1.285406366,1,VBG,1
restaurantthere,,-1.285406366,1.285406366,1,RB,1
ownasian,-0.425206611,,-0.425206611,1,JJ,1
abducting,-0.425206611,,-0.425206611,1,VBG,1
unbeliveable,-0.747134706,-3.607334461,2.860199755,5,JJ,1
hellishly,,-1.285406366,1.285406366,3,RB,1
starrrrrving,-0.425206611,,-0.425206611,1,VBG,1
shortchanged,-2.884638229,-1.574912983,-1.309725246,11,VBN,1
parented,-0.425206611,,-0.425206611,1,VBN,1
plained,-0.425206611,,-0.425206611,1,VBN,1
introducting,-0.425206611,,-0.425206611,1,VBG,1
nordic,-1.010169112,-2.870368867,1.860199755,3,JJ,1
gernally,,-1.285406366,1.285406366,1,RB,1
irritably,,-1.285406366,1.285406366,1,RB,1
irritable,-2.010169112,-1.870368867,-0.139800245,51,JJ,1
marrying,-0.766243529,-3.533333879,2.767090351,19,VBG,1
undistinguished,-1.78777669,-1.995899749,0.208123058,18,JJ,1
womanly,-0.84024411,-3.285406366,2.445162256,4,RB,1
acknoweldged,,-1.285406366,1.285406366,1,VBN,1
danged,-0.714713228,-3.744837985,3.030124757,11,VBN,1
practially,-2.010169112,-1.870368867,-0.139800245,3,RB,1
addressed,-1.827305054,-1.971297775,0.143992721,370,VBN,1
mapled,-0.425206611,,-0.425206611,1,VBN,1
appollogized,,-1.285406366,1.285406366,1,VBN,1
suprized,-0.425206611,,-0.425206611,3,VBN,1
hoovering,-0.66621471,-3.985846084,3.319631374,13,VBG,1
unhindered,-1.425206611,-2.285406366,0.860199755,2,JJ,1
ahhhhed,-0.425206611,,-0.425206611,1,VBN,1
absolutely,-0.869131568,-3.202060391,2.332928823,21758,RB,1
evrrywhere,,-1.285406366,1.285406366,1,RB,1
ordianary,-0.425206611,,-0.425206611,1,JJ,1
udong,-0.425206611,,-0.425206611,2,JJ,1
evaporating,-1.425206611,-2.285406366,0.860199755,4,VBG,1
prominately,,-1.285406366,1.285406366,1,RB,1
rannging,-0.425206611,,-0.425206611,1,VBG,1
eponymously,-1.425206611,-2.285406366,0.860199755,2,RB,1
caffeinating,,-1.285406366,1.285406366,1,VBG,1
yrying,-0.425206611,,-0.425206611,1,VBG,1
moored,,-1.285406366,1.285406366,1,VBN,1
apperantly,,-1.285406366,1.285406366,2,RB,1
factly,-2.162172205,-1.799979539,-0.362192666,10,RB,1
wispiest,-0.425206611,,-0.425206611,1,JJS,1
interacted,-1.249635046,-2.485343936,1.23570889,170,VBN,1
saucing,-1.609631182,-2.121907634,0.512276452,25,VBG,1
appian,-0.84024411,-3.285406366,2.445162256,4,JJ,1
patronizingly,,-1.285406366,1.285406366,3,RB,1
delighting,-0.688241017,-3.870368867,3.18212785,12,VBG,1
chancing,-2.747134706,-1.607334461,-1.139800245,5,VBG,1
planed,-1.232561533,-2.507798787,1.275237254,7,VBN,1
meximerican,-2.425206611,-1.700443865,-0.724762746,4,JJ,1
consulted,-1.40011563,-2.310941458,0.910825828,57,VBN,1
appetizing,-2.044258002,-1.853621792,-0.19063621,1456,VBG,1
adoring,-0.747134706,-3.607334461,2.860199755,15,VBG,1
composing,-0.910633438,-3.092761288,2.18212785,7,VBG,1
intensifying,-0.425206611,,-0.425206611,2,VBG,1
comfortablely,-0.425206611,,-0.425206611,1,RB,1
emanated,-0.688241017,-3.870368867,3.18212785,6,VBN,1
intensified,-1.425206611,-2.285406366,0.860199755,20,JJ,1
craaaaaaaavvvving,-0.425206611,,-0.425206611,1,VBG,1
entertaining,-0.918923895,-3.07224121,2.153317314,1815,VBG,1
worsted,,-1.285406366,1.285406366,2,VBN,1
scouting,-0.894691894,-3.133403272,2.238711378,36,VBG,1
overlooking,-0.801686016,-3.407678392,2.605992375,1206,VBG,1
presenting,-1.204607471,-2.545933916,1.341326445,115,VBG,1
gougere,-1.425206611,-2.285406366,0.860199755,4,RB,1
magnetically,-0.425206611,,-0.425206611,1,RB,1
highwaisted,-0.425206611,,-0.425206611,1,VBN,1
henned,-0.425206611,,-0.425206611,1,VBN,1
amplified,-1.049697476,-2.794420013,1.744722538,37,VBN,1
toally,-1.425206611,-2.285406366,0.860199755,4,RB,1
vietnamese,-0.971099547,-2.951832967,1.98073342,4590,JJ,1
welted,-3.232561533,-1.507798787,-1.724762746,7,VBN,1
bottomed,-1.84024411,-1.963478271,0.123234161,16,VBN,1
crappily,,-1.285406366,1.285406366,1,RB,1
implicitly,-0.425206611,,-0.425206611,2,RB,1
vingegary,-0.425206611,,-0.425206611,1,JJ,1
amping,-1.425206611,-2.285406366,0.860199755,2,VBG,1
siiting,-1.010169112,-2.870368867,1.860199755,3,VBG,1
definitinly,-0.425206611,,-0.425206611,1,RB,1
carly,-1.000115447,-2.890688851,1.890573404,286,RB,1
unforgiveable,,-1.285406366,1.285406366,10,JJ,1
inspring,-0.425206611,,-0.425206611,1,VBG,1
amsphere,-0.425206611,,-0.425206611,1,RB,1
drunkese,-0.425206611,,-0.425206611,1,JJ,1
ticketing,-2.299675729,-1.744837985,-0.554837744,11,VBG,1
assisted,-1.211802973,-2.535949828,1.324146855,207,VBN,1
pleading,-1.720662494,-2.040293868,0.319631374,27,VBG,1
afreakinmazing,-0.425206611,,-0.425206611,1,VBG,1
stapely,-1.425206611,-2.285406366,0.860199755,2,RB,1
premiering,-0.425206611,,-0.425206611,1,VBG,1
composed,-1.072190838,-2.75379329,1.681602452,202,VBN,1
unflanked,-0.425206611,,-0.425206611,1,JJ,1
wateringest,-0.425206611,,-0.425206611,1,JJS,1
readable,-1.884638229,-1.937483062,0.052844833,11,JJ,1
classically,-0.635773597,-4.16582475,3.530051153,81,RB,1
slurrping,-0.425206611,,-0.425206611,1,VBG,1
snatching,-0.965774992,-2.963478271,1.997703279,16,VBG,1
thoroighly,-0.425206611,,-0.425206611,1,RB,1
gamewatching,,-1.285406366,1.285406366,1,VBG,1
swanked,,-1.285406366,1.285406366,1,VBN,1
borrowed,-1.499207192,-2.215017038,0.715809846,40,VBN,1
theynwere,-0.425206611,,-0.425206611,1,RB,1
